time,temperature,humidity,vbat_mV
12:09:45,31.3,76,4194
12:10:16,31.3,77,4194
12:10:48,31.3,76,4194
12:11:19,31.3,76,4194
12:11:51,31.4,76,4194
12:12:22,31.4,76,4194
12:12:54,31.3,76,4194
12:13:25,31.3,76,4194
12:13:56,31.4,76,4194
12:14:28,31.4,76,4194
12:14:59,31.4,76,4194
12:15:31,31.4,76,4194
12:16:02,31.3,76,4194
12:16:34,31.3,76,4194
12:17:05,31.3,76,4194
12:17:37,31.3,76,4194
12:18:08,31.3,76,4194
12:18:39,31.3,76,4194
12:19:11,31.3,76,4194
12:19:42,31.3,76,4194
12:37:09,31.4,75,4194
12:37:41,31.4,75,4194
12:38:12,31.4,75,4194
12:38:44,31.4,76,4194
12:39:15,31.4,76,4186
12:39:47,31.4,76,4194
12:40:18,31.5,75,4194
12:40:49,31.5,75,4194
12:41:21,31.4,75,4186
12:41:52,31.5,75,4194
12:42:24,31.5,75,4186
12:42:55,31.5,75,4194
12:43:27,31.5,75,4194
12:43:58,31.5,75,4194
12:44:30,31.5,75,4186
12:45:01,31.5,75,4194
12:45:33,31.5,75,4186
12:46:04,31.5,75,4194
12:46:35,31.5,75,4186
12:47:07,31.5,75,4186
12:47:38,31.5,75,4194
12:48:10,31.5,75,4194
12:48:41,31.5,75,4186
12:49:13,31.5,75,4194
12:49:44,31.5,75,4194
12:50:16,31.5,75,4186
12:50:47,31.5,75,4194
12:51:19,31.5,75,4194
12:51:50,31.5,75,4186
12:52:21,31.5,75,4186
12:52:53,31.5,75,4186
12:53:24,31.5,75,4194
12:53:56,31.4,75,4194
12:54:27,31.5,75,4186
12:54:59,31.5,75,4186
12:55:30,31.4,75,4186
