time,temperature,humidity,vbat_mV
00:00:25,26.6,67,3959
00:05:32,26.6,67,3959
00:10:39,26.5,67,3959
00:15:46,26.5,68,3959
00:20:53,26.5,68,3959
00:25:59,26.3,66,3959
00:31:06,26.3,67,3959
00:36:13,26.3,67,3959
00:41:20,26.2,67,3959
00:46:27,26.2,67,3959
00:51:33,26.2,67,3959
00:56:40,26.1,65,3959
01:01:47,26.0,66,3959
01:06:54,26.0,67,3959
01:12:01,26.0,67,3959
01:17:08,26.0,67,3959
01:22:14,26.0,67,3959
01:27:21,25.9,65,3959
01:32:28,25.8,66,3959
01:37:34,25.8,67,3959
01:42:41,25.8,67,3959
01:47:48,25.8,67,3959
01:52:55,25.8,67,3959
01:58:02,25.8,67,3959
02:03:08,25.7,66,3959
02:08:15,25.7,66,3959
02:13:22,25.7,67,3959
02:18:29,25.7,67,3959
02:23:36,25.7,67,3959
02:28:43,25.7,67,3959
02:33:50,25.6,65,3959
02:38:56,25.6,66,3959
02:44:03,25.6,66,3959
02:49:10,25.6,67,3959
02:54:17,25.6,67,3959
02:59:24,25.6,67,3959
03:04:30,25.5,65,3959
03:09:37,25.5,66,3959
03:14:44,25.5,66,3959
03:19:51,25.5,66,3959
03:24:58,25.5,67,3959
03:30:04,25.5,67,3959
03:35:11,25.5,65,3959
03:40:18,25.4,65,3959
03:45:24,25.4,66,3959
03:50:31,25.4,66,3959
03:55:38,25.4,67,3959
04:00:45,25.4,67,3959
04:05:52,25.5,68,3959
04:10:59,25.6,69,3959
04:16:05,25.8,70,3959
04:21:12,25.9,71,3959
04:26:19,26.0,72,3959
04:31:26,26.1,73,3959
04:36:33,26.2,74,3959
04:41:40,26.2,75,3959
04:46:47,26.3,75,3959
04:51:54,26.4,76,3959
04:57:00,26.4,76,3959
05:02:07,26.5,77,3959
05:07:14,26.6,77,3959
05:12:21,26.6,77,3959
05:17:28,26.7,77,3959
05:22:35,26.7,78,3959
05:27:42,26.8,78,3959
05:32:48,26.8,78,3959
05:37:55,26.8,78,3959
05:43:02,26.9,78,3959
05:48:09,26.9,79,3959
05:53:16,26.9,79,3959
05:58:23,27.0,79,3959
06:03:30,27.0,79,3959
06:08:36,27.0,79,3959
06:13:43,27.1,79,3959
06:18:50,27.1,79,3959
06:23:57,27.1,80,3959
06:29:04,27.1,80,3959
06:34:11,27.1,80,3959
06:39:18,27.2,80,3959
06:44:25,27.2,80,3959
06:49:31,27.2,80,3959
06:54:38,27.2,80,3959
06:59:45,27.3,81,3959
07:04:52,27.3,81,3959
07:09:59,27.3,81,3959
07:15:06,27.4,81,3959
07:20:13,27.4,81,3959
07:25:19,27.4,81,3959
07:30:26,27.5,81,3959
07:35:33,27.5,81,3959
07:40:40,27.5,81,3959
07:45:47,27.6,81,3959
07:50:54,27.6,81,3959
07:56:01,27.7,81,3959
08:01:07,27.7,81,3959
08:06:14,27.8,82,3959
08:11:21,27.9,82,3959
08:16:28,28.0,81,3959
08:21:34,28.0,81,3959
08:26:41,28.1,81,3959
08:31:48,28.2,81,3959
08:36:55,28.3,81,3959
08:42:02,28.4,82,3959
08:47:09,28.5,81,3959
08:52:16,28.6,81,3959
08:57:23,28.7,81,3959
09:02:30,28.9,82,3959
09:07:37,29.0,82,3959
09:12:44,29.1,82,3959
09:17:50,29.2,82,3959
09:22:57,29.3,82,3959
09:28:04,29.5,81,3959
09:33:11,29.6,81,3959
09:38:18,29.7,81,3959
09:43:25,29.7,81,3959
09:48:32,29.8,80,3959
09:53:39,29.9,80,3959
09:58:46,30.0,80,3951
10:03:52,30.0,80,3951
10:08:59,30.1,80,3959
10:14:06,30.1,79,3959
10:19:13,30.2,79,3951
10:24:20,30.3,79,3951
10:29:27,30.3,80,3959
10:34:34,30.4,80,3959
10:39:41,30.4,78,3951
10:44:47,29.9,68,3951
10:49:54,29.5,64,3959
10:55:01,29.2,62,3959
11:00:08,29.0,58,3951
11:05:15,28.7,55,3951
11:10:21,28.5,56,3959
11:15:28,28.3,54,3959
11:20:35,28.2,54,3959
11:25:42,28.3,56,3959
11:30:49,28.3,58,3959
11:35:56,28.2,57,3959
11:41:03,28.1,57,3959
11:46:09,28.1,58,3959
11:51:16,28.1,58,3959
11:56:23,28.0,57,3959
12:01:30,28.0,58,3959
12:06:37,28.0,56,3959
12:11:44,28.0,56,3959
12:16:51,27.9,55,3959
12:21:57,27.9,55,3959
12:27:04,27.8,56,3959
12:32:11,27.9,58,3959
12:37:18,28.0,60,3959
12:42:25,28.1,62,3959
12:47:32,28.2,63,3959
12:52:39,28.3,63,3959
12:57:46,28.3,61,3959
13:02:53,28.3,63,3959
13:08:00,28.3,63,3959
13:13:07,28.4,65,3959
13:18:13,28.4,65,3959
13:23:20,28.4,65,3951
13:28:27,28.4,62,3959
13:33:34,28.4,62,3951
13:38:41,28.5,63,3959
13:43:48,28.5,63,3959
13:48:55,28.5,63,3951
13:54:02,28.5,63,3959
13:59:09,28.6,63,3951
14:04:15,28.4,61,3951
14:09:22,28.5,63,3959
14:14:29,28.5,64,3951
14:19:36,28.5,64,3959
14:24:43,28.5,64,3959
14:29:50,28.5,64,3959
14:34:57,28.5,61,3959
14:40:04,28.4,63,3959
14:45:11,28.5,64,3959
14:50:17,28.7,66,3951
14:55:24,28.8,67,3951
15:00:31,28.5,59,3959
15:05:38,28.2,56,3959
15:10:45,28.2,60,3959
15:15:52,28.3,64,3959
15:20:59,28.5,68,3951
15:26:05,28.4,62,3951
15:31:12,28.1,60,3951
15:36:19,27.9,58,3951
15:41:26,27.9,60,3959
15:46:33,27.9,62,3959
15:51:40,27.9,62,3959
15:56:47,27.9,63,3951
16:01:53,27.9,64,3959
16:07:00,27.9,63,3951
16:12:07,27.7,63,3951
16:17:14,27.7,63,3959
16:22:21,27.7,63,3951
16:27:28,27.7,63,3959
16:32:35,27.7,63,3959
16:37:41,27.6,63,3959
16:42:48,27.5,61,3951
16:47:55,27.5,62,3959
16:53:02,27.4,62,3959
16:58:09,27.4,63,3959
17:03:16,27.4,63,3959
17:08:23,27.3,63,3959
17:13:30,27.2,61,3959
17:18:36,27.1,62,3959
17:23:43,27.1,62,3959
17:28:50,27.1,62,3959
17:33:57,27.1,62,3959
17:39:04,27.0,63,3959
17:44:11,26.9,60,3951
17:49:18,26.8,61,3959
17:54:25,26.8,62,3959
17:59:32,26.8,62,3959
18:04:38,26.7,62,3959
18:09:45,26.7,62,3959
18:14:52,26.7,61,3959
18:19:59,26.5,61,3959
18:25:06,26.5,61,3951
18:30:13,26.5,62,3951
18:35:20,26.5,62,3951
18:40:27,26.4,62,3959
18:45:34,26.4,62,3959
18:50:40,26.3,61,3959
18:55:47,26.4,66,3959
19:00:54,26.5,67,3959
19:06:01,26.6,69,3951
19:11:08,26.7,71,3951
19:16:15,26.8,72,3951
19:21:22,26.9,73,3951
19:26:29,27.0,75,3951
19:31:36,27.1,75,3959
19:36:43,27.0,73,3959
19:41:49,27.0,71,3959
19:46:56,26.9,70,3951
19:52:03,26.8,68,3951
19:57:10,26.8,67,3951
20:02:17,26.7,64,3959
20:07:24,26.6,65,3951
20:12:31,26.6,66,3959
20:17:38,26.6,65,3951
20:22:45,26.7,67,3951
20:27:51,26.8,69,3951
20:32:58,27.0,71,3951
20:38:05,27.1,71,3959
20:43:12,27.2,71,3951
20:48:19,27.3,72,3951
20:53:26,27.4,72,3951
20:58:33,27.4,73,3951
21:03:40,27.5,74,3951
21:08:47,27.6,75,3951
21:13:54,27.6,70,3951
21:19:00,27.3,66,3951
21:24:07,27.2,63,3959
21:29:14,26.8,58,3951
21:34:21,26.5,57,3951
21:39:28,26.4,58,3951
21:44:35,26.4,60,3951
21:49:42,26.5,62,3951
21:54:49,26.6,62,3951
21:59:55,26.6,63,3951
22:05:02,26.6,64,3951
22:10:09,26.7,63,3951
22:15:16,26.6,66,3951
22:43:50,27.3,61,3990
