time,temperature,humidity,vbat_mV
16:28:27,29.0,75,2500
16:28:33,29.0,75,2500
16:29:04,28.9,74,2500
16:29:35,28.7,72,2500
16:41:08,27.1,64,2500
16:41:39,27.1,63,2500
16:45:12,27.3,64,2500
16:45:43,27.3,64,2500
16:46:14,27.3,65,2500
16:46:45,27.3,65,2500
16:47:16,27.3,65,2500
16:47:47,27.3,65,2500
16:48:18,27.3,65,2500
16:48:49,27.2,67,2500
16:49:20,27.2,66,2500
16:49:50,27.2,66,2500
16:50:21,27.3,66,2500
16:50:52,27.2,66,2500
16:51:23,27.2,66,2500
16:51:54,27.2,66,2500
16:52:25,27.3,66,2500
16:52:56,27.2,66,2500
16:53:27,27.2,66,2500
16:53:58,27.3,66,2500
16:54:29,27.2,67,2500
16:55:00,27.2,66,2500
16:55:30,27.2,67,2500
16:56:01,27.1,67,2500
16:56:32,27.1,67,2500
16:57:03,27.1,67,2500
16:57:34,27.1,67,2500
16:57:57,27.1,67,2500
16:58:03,27.1,67,2500
