time,temperature,humidity,vbat_mV
00:00:00,27.30,62.45,4092
00:00:31,27.34,61.47,4092
00:01:02,27.31,60.79,4092
00:01:33,27.32,60.67,4092
00:02:03,27.30,60.76,4092
00:02:34,27.29,60.98,4092
00:03:05,27.27,61.11,4092
00:03:36,27.28,61.49,4093
00:04:06,27.29,61.43,4092
00:04:37,27.26,61.62,4092
00:05:08,27.24,61.89,4092
00:05:39,27.24,62.20,4092
00:06:10,27.24,62.31,4092
00:06:40,27.25,62.50,4093
00:07:11,27.23,62.58,4092
00:07:42,27.25,62.68,4092
00:08:13,27.24,62.72,4093
00:08:44,27.26,62.70,4092
00:09:14,27.24,62.71,4092
00:09:45,27.25,62.69,4092
00:10:16,27.25,62.69,4092
00:10:47,27.25,62.63,4092
00:11:18,27.24,62.60,4092
00:11:49,27.25,62.58,4092
00:12:20,27.23,62.57,4092
00:12:51,27.21,62.60,4092
00:13:21,27.21,62.56,4092
00:13:52,27.22,62.61,4093
00:14:23,27.20,62.59,4092
00:14:54,27.21,62.58,4093
00:15:25,27.21,62.63,4093
00:15:56,27.20,62.65,4092
00:16:27,27.20,62.65,4092
00:16:58,27.21,62.66,4092
00:17:28,27.19,62.64,4093
00:17:59,27.18,62.64,4092
00:18:30,27.20,62.60,4093
00:19:01,27.18,62.67,4092
00:19:32,27.17,62.68,4093
00:20:03,27.17,62.70,4093
00:20:34,27.18,62.71,4092
00:21:04,27.21,62.73,4093
00:21:35,27.18,62.74,4092
00:22:06,27.20,62.80,4092
00:22:37,27.18,62.85,4092
00:23:08,27.17,62.90,4092
00:23:39,27.17,62.92,4093
00:24:10,27.18,62.94,4092
00:24:41,27.17,63.05,4093
00:25:11,27.18,63.18,4092
00:25:42,27.17,63.45,4092
00:26:13,27.18,63.93,4092
00:26:44,27.18,64.45,4092
00:27:15,27.17,64.85,4092
00:27:46,27.16,65.39,4093
00:28:17,27.18,65.81,4092
00:28:48,27.17,66.20,4093
00:29:18,27.18,66.44,4092
00:29:49,27.21,66.83,4092
00:30:20,27.22,67.34,4092
00:30:51,27.20,67.56,4093
00:31:22,27.22,67.91,4092
00:31:53,27.21,68.30,4093
