time,temperature,humidity,vbat_mV
00:00:14,27.03,64.06,4112
00:00:45,27.03,64.22,4112
00:01:16,27.03,64.30,4112
00:01:46,27.02,64.34,4112
00:02:17,27.01,64.52,4112
00:02:48,27.02,64.50,4112
00:03:19,27.01,64.54,4112
00:03:49,27.01,64.58,4112
00:04:20,27.02,64.65,4112
00:04:51,27.04,64.76,4112
00:05:22,27.02,64.77,4112
00:05:53,27.01,64.72,4112
00:06:23,27.04,64.76,4112
00:06:54,27.05,64.77,4112
00:07:25,27.05,64.82,4112
00:07:56,27.03,64.88,4112
00:08:26,27.03,65.05,4112
00:08:57,27.02,65.03,4112
00:09:28,27.02,65.06,4112
00:09:59,27.03,65.02,4112
00:10:30,27.04,65.01,4112
00:11:01,27.02,65.05,4112
00:11:31,27.05,65.12,4112
00:12:02,27.06,65.20,4112
00:12:33,27.07,65.24,4112
00:13:04,27.06,65.16,4112
00:13:35,27.05,65.17,4112
00:14:06,27.06,65.11,4112
00:14:37,27.05,65.24,4112
00:15:07,27.07,65.30,4112
00:15:38,27.06,65.26,4112
00:16:09,27.05,65.22,4112
00:16:40,27.06,65.25,4112
00:17:11,27.04,65.28,4112
00:17:42,27.03,65.29,4112
00:18:12,27.03,65.41,4112
00:18:43,27.05,65.40,4112
00:19:14,27.04,65.45,4112
00:19:45,27.04,65.59,4112
00:20:16,27.03,65.69,4112
00:20:47,27.01,65.64,4112
00:21:17,27.01,65.61,4112
00:21:48,27.02,65.60,4112
00:22:19,27.03,65.66,4112
00:22:50,27.02,65.83,4112
00:23:21,27.04,65.80,4112
00:23:52,27.05,65.76,4112
00:24:23,27.04,65.88,4112
00:24:53,27.02,65.83,4112
00:25:24,27.04,65.85,4112
00:25:55,27.02,65.90,4112
00:26:26,27.02,65.91,4112
00:26:57,27.01,65.93,4112
00:27:28,27.00,65.57,4112
00:27:59,27.01,63.84,4112
00:28:29,26.95,63.19,4112
00:29:00,26.92,62.85,4112
00:29:31,26.89,63.04,4112
00:30:02,26.83,63.50,4112
00:30:33,26.82,63.77,4112
00:31:04,26.78,64.01,4112
00:31:35,26.76,64.25,4112
00:32:05,26.76,64.44,4112
00:32:36,26.76,64.52,4112
00:33:07,26.77,64.69,4112
00:33:38,26.81,64.82,4112
00:34:09,26.80,64.77,4112
00:34:40,26.78,64.83,4112
00:35:11,26.78,64.95,4112
00:35:41,26.78,64.91,4112
00:36:12,26.81,65.03,4112
00:36:43,26.81,65.06,4112
00:37:14,26.79,65.17,4112
00:37:45,26.81,65.21,4112
00:38:16,26.82,65.23,4112
00:38:47,26.82,65.23,4112
00:39:17,26.81,65.28,4112
00:39:48,26.82,65.29,4112
00:40:19,26.81,65.37,4112
00:40:50,26.83,65.67,4112
00:41:21,26.82,65.64,4112
00:41:52,26.83,65.58,4112
00:42:22,26.81,65.60,4112
00:42:53,26.82,65.56,4112
00:43:24,26.83,65.48,4112
00:43:55,26.85,65.47,4112
00:44:26,26.86,65.47,4112
00:44:57,26.86,65.42,4112
00:45:28,26.86,65.44,4112
00:45:59,26.86,65.48,4112
00:46:29,26.86,65.44,4112
00:47:00,26.85,65.37,4112
00:47:31,26.86,65.36,4112
00:48:02,26.85,65.39,4112
00:48:33,26.86,65.43,4112
00:49:04,26.87,65.35,4112
00:49:34,26.87,65.45,4112
00:50:05,26.86,65.48,4112
00:50:36,26.85,65.50,4112
00:51:07,26.85,65.55,4112
00:51:38,26.85,65.56,4112
00:52:09,26.85,65.52,4112
00:52:40,26.85,65.61,4112
00:53:10,26.84,65.63,4112
00:53:41,26.86,65.59,4112
00:54:12,26.86,65.63,4112
00:54:43,26.85,65.58,4112
00:55:14,26.86,65.52,4112
00:55:45,26.85,65.58,4112
00:56:16,26.86,65.55,4112
00:56:47,26.84,65.55,4112
00:57:17,26.84,65.55,4112
00:57:48,26.86,65.54,4112
00:58:19,26.86,65.52,4112
00:58:50,26.84,65.54,4112
00:59:21,26.85,65.23,4112
00:59:52,26.83,64.23,4112
01:00:22,26.82,62.78,4112
01:00:53,26.76,62.58,4112
01:01:24,26.70,62.64,4112
01:01:55,26.67,62.93,4112
01:02:26,26.63,63.15,4112
01:02:57,26.62,63.43,4112
01:03:28,26.60,63.66,4112
01:03:59,26.61,63.75,4112
01:04:30,26.59,63.89,4112
01:05:00,26.60,63.92,4112
01:05:31,26.60,64.03,4112
01:06:02,26.61,64.12,4112
01:06:33,26.62,64.21,4112
01:07:04,26.60,64.24,4112
01:07:35,26.61,64.25,4112
01:08:05,26.63,64.30,4112
01:08:36,26.62,64.35,4112
01:09:07,26.63,64.33,4112
01:09:38,26.63,64.37,4112
01:10:09,26.64,64.46,4112
01:10:40,26.64,64.50,4112
01:11:11,26.66,64.58,4112
01:11:42,26.66,64.60,4112
01:12:12,26.66,64.58,4112
01:12:43,26.69,64.63,4112
01:13:14,26.69,64.57,4112
01:13:45,26.69,64.63,4112
01:14:16,26.67,64.63,4112
01:14:47,26.70,64.62,4112
01:15:18,26.71,64.67,4112
01:15:49,26.69,64.60,4112
01:16:19,26.69,64.64,4112
01:16:50,26.70,64.62,4112
01:17:21,26.70,64.61,4112
01:17:52,26.70,64.63,4112
01:18:23,26.71,64.63,4112
01:18:54,26.70,64.65,4112
01:19:25,26.71,64.64,4112
01:19:56,26.71,64.62,4112
01:20:26,26.71,64.61,4112
01:20:57,26.71,64.70,4112
01:21:28,26.69,64.70,4112
01:21:59,26.72,64.75,4112
01:22:30,26.73,64.70,4112
01:23:01,26.70,64.72,4112
01:23:31,26.71,64.70,4112
01:24:02,26.71,64.73,4112
01:24:33,26.70,64.74,4112
01:25:04,26.69,64.73,4112
01:25:35,26.71,64.75,4112
01:26:05,26.70,64.77,4112
01:26:36,26.69,64.79,4112
01:27:07,26.69,64.80,4112
01:27:38,26.70,64.78,4112
01:28:09,26.68,64.74,4112
01:28:40,26.71,64.77,4112
01:29:11,26.68,64.72,4112
01:29:42,26.70,64.69,4112
01:30:12,26.71,64.64,4112
01:30:43,26.71,64.62,4112
01:31:14,26.68,64.62,4112
01:31:45,26.69,64.04,4112
01:32:16,26.68,62.69,4112
01:32:47,26.63,61.50,4112
01:33:17,26.59,61.51,4112
01:33:48,26.53,62.15,4112
01:34:19,26.51,62.43,4112
01:34:50,26.47,62.58,4112
01:35:21,26.47,62.83,4112
01:35:52,26.47,63.12,4112
01:36:22,26.46,63.22,4112
01:36:53,26.46,63.34,4112
01:37:24,26.45,63.44,4112
01:37:55,26.46,63.45,4112
01:38:26,26.47,63.51,4112
01:38:57,26.47,63.52,4112
01:39:27,26.48,63.54,4112
01:39:58,26.50,63.62,4112
01:40:29,26.50,63.61,4112
01:41:00,26.52,63.64,4112
01:41:31,26.53,63.70,4112
01:42:01,26.55,63.72,4112
01:42:32,26.52,63.63,4112
01:43:03,26.52,63.64,4112
01:43:34,26.53,63.68,4112
01:44:05,26.57,63.77,4112
01:44:36,26.55,63.83,4112
01:45:07,26.55,63.90,4112
01:45:38,26.55,63.93,4112
01:46:08,26.58,63.99,4112
01:46:39,26.56,64.00,4112
01:47:10,26.56,63.99,4112
01:47:41,26.59,64.03,4112
01:48:12,26.58,64.01,4112
01:48:43,26.59,64.02,4112
01:49:13,26.59,64.05,4112
01:49:44,26.59,64.12,4112
01:50:15,26.60,64.09,4112
01:50:46,26.59,64.05,4112
01:51:17,26.58,64.08,4112
01:51:48,26.58,64.08,4112
01:52:19,26.59,64.07,4112
01:52:49,26.59,64.11,4112
01:53:20,26.61,64.07,4112
01:53:51,26.62,64.08,4112
01:54:22,26.60,64.11,4112
01:54:53,26.58,64.08,4112
01:55:24,26.61,64.13,4112
01:55:55,26.61,64.12,4112
01:56:25,26.61,64.04,4112
01:56:56,26.61,64.18,4112
01:57:27,26.61,64.17,4112
01:57:58,26.60,64.15,4112
01:58:29,26.62,64.17,4112
01:59:00,26.60,64.19,4112
01:59:31,26.59,64.25,4112
02:00:01,26.61,64.36,4112
02:00:32,26.60,64.26,4112
02:01:03,26.62,64.22,4112
02:01:34,26.63,64.20,4112
02:02:05,26.61,64.21,4112
02:02:36,26.62,64.22,4112
02:03:07,26.65,64.27,4112
02:03:37,26.63,64.29,4112
02:04:08,26.62,62.62,4112
02:04:39,26.57,61.47,4112
02:05:10,26.54,61.00,4112
02:05:41,26.50,61.42,4112
02:06:12,26.43,61.78,4112
02:06:43,26.41,62.06,4112
02:07:13,26.40,62.36,4112
02:07:44,26.37,62.49,4112
02:08:15,26.38,62.67,4112
02:08:46,26.39,62.76,4112
02:09:17,26.40,62.90,4112
02:09:48,26.39,63.00,4112
02:10:19,26.39,63.08,4112
02:10:49,26.38,63.20,4112
02:11:20,26.38,63.20,4112
02:11:51,26.43,63.23,4112
02:12:22,26.42,63.21,4112
02:12:53,26.42,63.24,4112
02:13:24,26.41,63.33,4112
02:13:54,26.43,63.40,4112
02:14:25,26.42,63.43,4112
02:14:56,26.44,63.44,4112
02:15:27,26.44,63.50,4112
02:15:58,26.45,63.56,4112
02:16:29,26.44,63.65,4112
02:17:00,26.42,63.68,4112
02:17:30,26.45,63.74,4112
02:18:01,26.46,63.74,4112
02:18:32,26.47,63.70,4112
02:19:03,26.47,63.74,4112
02:19:34,26.45,63.73,4112
02:20:05,26.47,63.75,4112
02:20:36,26.47,63.81,4112
02:21:06,26.47,63.82,4112
02:21:37,26.46,63.88,4112
02:22:08,26.44,63.80,4112
02:22:39,26.47,63.80,4112
02:23:10,26.48,63.76,4112
02:23:41,26.47,63.71,4112
02:24:12,26.48,63.68,4112
02:24:42,26.50,63.67,4112
02:25:13,26.49,63.67,4112
02:25:44,26.48,63.72,4112
02:26:15,26.47,63.69,4112
02:26:46,26.48,63.71,4112
02:27:17,26.46,63.67,4112
02:27:48,26.48,63.73,4112
02:28:19,26.47,63.75,4112
02:28:49,26.48,63.87,4112
02:29:20,26.45,63.84,4112
02:29:51,26.47,63.81,4112
02:30:22,26.47,63.91,4112
02:30:53,26.47,63.98,4112
02:31:24,26.48,64.07,4112
02:31:55,26.48,64.01,4112
02:32:25,26.50,64.03,4112
02:32:56,26.50,64.07,4112
02:33:27,26.50,64.00,4112
02:33:58,26.49,64.05,4112
02:34:29,26.46,64.10,4112
02:35:00,26.49,64.19,4112
02:35:31,26.48,64.13,4112
02:36:02,26.48,62.88,4112
02:36:32,26.44,61.52,4112
02:37:03,26.40,61.17,4112
02:37:34,26.37,61.25,4112
02:38:05,26.31,61.50,4112
02:38:36,26.28,61.79,4112
02:39:07,26.26,62.12,4112
02:39:37,26.26,62.47,4112
02:40:08,26.27,62.61,4112
02:40:39,26.24,62.76,4112
02:41:10,26.23,62.87,4112
02:41:41,26.26,62.96,4112
02:42:12,26.27,63.05,4112
02:42:43,26.29,63.12,4112
02:43:13,26.27,63.24,4112
02:43:44,26.28,63.28,4112
02:44:15,26.29,63.27,4112
02:44:46,26.28,63.29,4112
02:45:17,26.28,63.34,4112
02:45:48,26.29,63.37,4112
02:46:18,26.32,63.48,4112
02:46:49,26.30,63.56,4112
