time,temperature,humidity,vbat_mV
00:05:55,26.29,62.39,4112
00:15:56,26.19,65.34,4112
00:25:56,26.06,66.08,4116
00:35:57,25.91,65.91,4112
00:45:57,25.61,64.58,4112
00:55:58,25.53,65.23,4112
01:05:59,25.46,65.10,4112
01:15:59,25.22,63.79,4112
01:26:00,25.21,64.29,4112
01:36:00,25.15,64.55,4112
01:46:01,24.90,63.08,4112
01:56:01,24.93,64.01,4112
02:06:02,24.91,64.20,4112
02:16:02,24.68,62.98,4112
02:26:04,25.06,71.55,4116
02:36:06,25.30,75.77,4112
02:46:07,25.51,77.95,4112
02:56:07,25.73,79.18,4116
03:06:07,25.89,78.46,4112
03:16:07,25.54,72.36,4112
03:26:08,25.33,69.38,4112
03:36:09,25.17,64.89,4112
03:46:10,24.89,65.71,4112
03:56:10,24.85,65.37,4112
04:06:11,25.16,66.60,4112
04:16:12,25.46,68.13,4112
04:26:12,25.64,69.51,4112
04:36:12,25.76,70.34,4112
04:46:13,25.84,71.36,4112
04:56:14,25.99,71.77,4112
05:06:14,26.06,72.16,4112
05:16:15,26.14,72.94,4112
05:26:16,26.20,73.23,4112
05:36:16,26.23,73.84,4116
05:46:17,26.28,74.26,4112
05:56:17,26.32,74.57,4112
06:06:18,26.32,74.58,4112
06:16:18,26.36,75.00,4112
06:26:19,26.39,75.16,4112
06:36:20,26.43,75.70,4112
06:46:20,26.46,75.68,4112
06:56:21,26.47,76.13,4112
07:06:21,26.54,76.16,4112
07:16:21,26.60,76.88,4112
07:26:22,26.63,76.50,4112
07:36:23,26.73,76.64,4112
07:46:23,26.78,76.63,4112
07:56:24,26.91,76.78,4112
08:06:24,27.08,77.36,4112
08:16:25,27.26,76.85,4112
08:26:25,27.48,79.40,4116
08:36:25,27.56,76.29,4112
08:46:25,26.71,65.42,4112
08:56:25,26.89,67.52,4112
09:06:25,26.94,68.21,4112
09:16:26,26.91,65.30,4116
09:26:26,26.90,68.09,4112
09:36:27,26.94,67.46,4112
09:46:28,27.07,69.51,4112
09:56:29,27.13,68.88,4112
10:06:30,27.44,67.34,4112
10:16:31,27.48,67.05,4112
10:26:32,27.32,66.22,4116
10:36:33,27.53,66.56,4116
10:46:33,27.65,68.01,4116
10:56:34,27.96,72.04,4112
11:06:34,28.47,75.89,4112
11:16:35,28.78,75.83,4116
11:17:20,28.78,76.03,4112
11:17:26,28.78,76.36,4120
11:22:17,28.96,76.38,4116
11:22:25,28.95,76.41,4116
11:22:36,28.96,76.56,4116
11:24:01,29.03,74.70,4120
11:28:07,28.99,74.13,4116
11:28:18,28.98,73.90,4120
11:28:45,28.99,74.29,4128
11:30:09,29.07,74.44,4120
11:32:47,29.11,74.62,4116
11:33:00,29.13,74.70,4112
11:34:28,29.13,74.74,4112
11:34:43,29.16,74.74,4124
11:34:47,29.14,74.86,4120
12:25:26,29.44,75.86,4112
12:25:34,29.44,76.07,4112
12:29:35,29.51,72.62,4112
12:29:45,29.49,72.87,4112
12:30:19,29.47,74.10,4112
12:40:20,29.50,75.55,4112
12:50:21,29.12,71.33,4112
12:54:33,29.25,70.88,4112
12:54:35,29.27,70.87,4112
12:54:52,29.30,71.84,4112
13:04:52,29.30,71.63,4112
13:14:52,29.32,70.79,4112
13:24:52,29.41,70.34,4112
12:57:40,29.41,70.52,4112
12:57:59,29.41,70.03,4112
