time,temperature,humidity,vbat_mV
00:06:54,26.98,56.65,3967
00:14:25,27.06,58.60,3966
00:21:57,27.22,62.25,3972
00:29:27,26.70,55.33,3968
00:36:57,26.52,53.79,3961
00:44:28,26.73,57.53,3973
00:51:58,26.80,59.27,3960
00:59:28,26.79,60.28,3960
01:06:59,26.82,60.48,3961
01:14:29,26.73,59.19,3967
01:22:00,26.75,60.34,3966
01:29:31,26.74,60.70,3966
01:37:01,26.73,61.12,3961
01:44:32,26.64,59.42,3961
01:52:03,26.64,60.49,3975
01:59:34,26.66,60.90,3966
02:07:04,26.64,61.21,3967
02:14:35,26.49,59.16,3967
02:22:04,26.53,60.51,3974
02:29:34,26.54,61.07,3967
02:37:05,26.55,61.96,3960
02:44:35,26.45,60.19,3968
02:52:06,26.42,60.46,3966
02:59:37,26.41,60.90,3979
03:07:07,26.43,61.39,3961
03:14:37,26.43,61.35,3973
03:22:08,26.30,60.05,3968
03:29:37,26.36,60.45,3960
03:37:08,26.34,60.88,3967
03:44:39,26.34,61.11,3959
03:52:09,26.18,58.89,3967
03:59:40,26.24,59.80,3960
04:07:10,26.39,61.11,3966
04:14:40,26.66,62.89,3973
04:22:11,26.85,65.18,3961
04:29:42,26.99,65.96,3960
04:37:11,27.11,66.78,3967
04:44:42,27.21,67.80,3967
04:52:13,27.33,68.39,3961
04:59:43,27.42,69.08,3967
05:07:14,27.47,69.55,3967
05:14:44,27.54,70.00,3966
05:22:15,27.60,70.25,3969
05:29:46,27.68,70.79,3966
05:37:15,27.71,71.15,3968
05:44:46,27.77,71.67,3967
05:52:17,27.80,71.86,3974
05:59:47,27.83,72.24,3966
06:07:17,27.87,72.45,3967
06:14:48,27.92,72.82,3981
06:22:19,27.92,72.98,3973
06:29:49,27.95,73.20,3968
06:37:21,28.00,73.35,3969
06:44:51,28.02,73.63,3974
06:52:21,28.04,73.92,3969
06:59:51,28.08,74.06,3961
07:07:21,28.11,74.24,3967
07:14:51,28.12,74.41,3960
07:22:22,28.17,74.45,3974
07:29:52,28.19,74.59,3967
07:37:23,28.24,74.66,3979
07:44:53,28.28,74.70,3967
07:52:23,28.36,74.79,3974
07:59:53,28.45,74.61,3972
08:07:24,28.25,71.45,3967
08:14:54,27.56,61.68,3973
08:22:25,27.16,56.81,3967
08:29:56,27.22,60.20,3960
08:37:26,27.32,62.28,3967
08:44:57,27.39,62.49,3967
08:52:27,27.58,63.22,3974
08:59:57,27.46,62.46,3973
09:07:27,27.60,63.53,3967
09:14:58,27.64,63.93,3960
09:22:28,27.60,63.82,3967
09:29:59,27.49,61.78,3974
09:37:29,27.65,62.80,3966
09:45:00,27.81,63.87,3961
09:52:30,27.96,64.17,3974
10:00:00,27.93,61.53,3975
10:07:31,27.95,62.27,3975
10:15:01,28.20,62.77,3975
10:22:32,28.26,63.86,3979
10:30:01,28.36,63.18,3973
10:37:32,28.16,62.14,3960
10:45:02,28.44,62.14,3961
10:52:33,28.56,62.49,3980
11:00:04,28.71,62.36,3966
11:07:34,28.70,61.51,3967
11:15:04,28.87,62.75,3968
11:22:35,28.45,58.73,3968
11:30:05,28.22,56.78,3962
11:37:36,28.30,55.11,3979
11:45:06,28.10,53.93,3969
11:52:36,28.46,60.51,3968
12:00:06,28.91,65.76,3960
12:07:36,28.97,65.99,3974
12:15:07,29.05,64.69,3960
12:22:37,29.13,64.00,3968
12:30:08,29.26,63.28,3975
12:37:38,29.36,62.13,3981
12:45:08,29.22,61.76,3968
12:52:39,29.42,62.43,3974
13:00:09,29.52,62.01,3966
13:07:40,29.48,62.51,3981
13:15:10,29.44,60.94,3967
13:22:41,29.49,60.88,3980
13:30:11,29.45,60.74,3974
13:37:42,29.50,60.69,3968
13:45:13,29.25,58.95,3961
13:52:43,29.43,59.30,3967
14:00:13,29.57,59.28,3966
14:07:44,29.53,59.95,3974
14:15:14,29.41,58.74,3987
14:22:44,29.34,60.88,3961
14:30:14,29.31,61.37,3974
14:37:44,29.28,61.60,3974
14:45:15,29.08,61.54,3980
14:52:46,28.91,60.06,3968
15:00:17,29.12,60.20,3968
15:07:48,29.24,60.90,3966
15:15:18,29.32,61.05,3968
15:22:49,29.24,59.43,3981
15:30:20,29.28,60.47,3966
15:37:51,29.38,61.92,4020
15:45:21,29.40,61.37,4014
15:52:52,29.03,58.65,4007
16:00:22,29.44,63.55,4020
16:07:52,29.61,67.92,4020
16:15:22,29.75,70.21,4014
16:22:53,29.85,71.57,4020
16:30:23,30.06,71.18,4007
16:37:54,30.14,70.65,4009
16:45:25,30.27,70.22,4021
16:52:55,30.34,69.89,4001
17:00:26,30.39,69.66,4020
17:07:56,30.44,69.52,4014
17:15:27,30.44,69.48,4015
17:22:58,30.44,69.52,4008
17:30:28,30.43,69.54,4000
17:37:59,30.40,69.56,4013
17:45:30,30.39,69.72,4014
17:53:00,30.36,69.70,4040
18:00:30,30.31,69.82,4007
18:08:00,30.30,69.98,4014
18:15:31,30.22,70.09,4002
18:23:02,30.20,70.26,4027
18:30:32,30.19,70.39,4013
18:38:02,30.15,70.45,4019
18:45:33,30.12,70.52,4007
18:53:03,30.09,70.62,4013
19:00:34,30.04,70.67,4033
19:08:05,30.03,70.81,4001
19:15:35,29.99,70.92,4014
19:23:05,29.97,71.11,4007
19:30:35,29.96,71.52,4019
19:38:06,29.92,71.79,4001
19:45:36,29.93,72.42,4007
19:53:07,29.92,72.55,4034
20:00:37,29.25,64.40,4007
20:08:07,28.50,56.84,4000
20:15:38,28.49,59.42,4027
20:23:08,28.41,60.51,3994
20:30:39,28.41,60.81,4020
20:38:10,28.31,60.81,4001
20:45:40,28.11,59.06,4001
20:53:11,27.95,59.76,3994
21:00:42,27.95,59.90,4007
21:08:12,27.94,60.30,3994
21:15:43,27.64,58.71,4006
21:23:13,27.65,60.21,4001
21:30:44,27.61,60.31,4007
21:38:15,27.69,61.25,4007
21:45:45,27.39,59.00,4000
21:53:16,27.41,59.47,3988
22:00:46,27.41,59.66,3988
22:08:17,27.36,60.67,3994
22:15:48,27.24,58.21,4013
22:23:18,27.25,59.35,4000
22:30:49,27.20,60.51,4013
22:38:20,27.29,61.57,3988
22:45:50,27.21,61.19,3988
22:53:21,27.35,63.83,3988
23:00:51,27.61,69.19,3994
23:08:22,27.53,67.83,4007
23:15:52,27.49,66.66,4007
23:23:22,27.44,65.34,3968
23:30:52,27.48,63.93,3976
23:38:23,27.25,62.69,3975
23:45:54,27.30,63.25,3976
23:53:25,27.37,62.58,3980
