time,temperature,humidity,vbat_mV
15:00:07,29.43,71.28,4112
15:10:07,29.44,70.06,4112
15:20:07,29.46,69.38,4112
15:30:07,29.46,69.54,4112
15:40:07,29.46,69.72,4112
15:50:07,29.38,69.41,4112
15:14:29,29.34,68.36,4112
15:16:11,29.34,68.77,4112
15:26:12,29.02,69.35,4112
15:36:12,29.42,74.20,4112
15:46:13,29.63,69.29,4112
15:56:14,28.46,59.14,4112
16:06:14,28.68,62.04,4112
16:09:55,28.93,64.35,3370
16:16:02,29.16,64.37,3868
16:16:14,29.13,64.56,3869
16:17:07,29.13,64.63,3673
16:17:20,29.12,64.71,3673
16:20:28,29.15,64.81,3674
16:20:39,29.13,64.81,3673
16:22:51,29.20,64.76,3674
16:22:51,29.20,64.73,3674
16:23:12,29.22,65.92,3674
16:25:30,29.28,70.00,4112
20:15:01,29.05,56.07,4112
20:20:44,27.77,60.98,4132
20:25:13,27.46,62.92,4128
20:27:26,27.46,62.41,4132
20:37:27,27.64,62.10,4132
20:38:54,27.73,62.34,4132
20:48:55,27.64,59.63,4116
20:58:55,28.44,65.53,4116
21:08:55,28.72,70.19,4112
21:28:37,28.84,73.64,4132
21:38:37,28.58,69.67,4128
21:48:38,28.16,66.18,4128
21:58:39,27.85,64.30,4128
22:08:40,27.38,62.23,4128
22:18:40,27.16,62.41,4116
22:28:41,26.97,63.77,4120
22:38:41,27.07,70.41,4128
22:48:42,27.28,73.67,4120
22:58:42,27.49,74.80,4124
23:11:01,27.79,76.93,4132
23:21:01,27.94,76.92,4128
23:31:01,28.04,77.35,4128
23:41:02,28.16,77.80,4128
23:51:03,28.22,78.22,4128
