time,temperature,humidity,vbat_mV
00:00:01,27.13,62.34,4112
00:00:32,27.12,62.40,4112
00:01:03,27.13,62.46,4112
00:01:34,27.11,62.43,4112
00:02:04,27.15,62.43,4112
00:02:35,27.11,62.44,4112
00:03:06,27.11,62.56,4112
00:03:37,27.13,62.49,4112
00:04:08,27.13,62.44,4112
00:04:38,27.14,62.48,4112
00:05:09,27.12,62.42,4112
00:05:40,27.13,62.42,4112
00:06:11,27.14,62.40,4112
00:06:42,27.13,62.44,4112
00:07:12,27.15,62.35,4112
00:07:43,27.15,62.39,4112
00:08:14,27.15,62.41,4108
00:08:45,27.14,62.40,4112
00:09:16,27.13,62.42,4112
00:09:46,27.13,62.42,4112
00:10:17,27.13,62.41,4112
00:10:48,27.10,62.43,4112
00:11:19,27.13,62.45,4112
00:11:50,27.14,62.51,4112
00:12:21,27.13,62.52,4112
00:12:52,27.13,62.46,4108
00:13:22,27.13,62.42,4112
00:13:53,27.14,62.39,4112
00:14:24,27.14,62.40,4112
00:14:55,27.11,62.39,4112
00:15:26,27.14,62.41,4112
00:15:57,27.14,62.42,4112
00:16:28,27.13,62.41,4112
00:16:58,27.13,62.42,4112
00:17:29,27.12,62.41,4112
00:18:00,27.13,62.40,4112
00:18:31,27.14,62.42,4112
00:19:02,27.14,62.46,4112
00:19:33,27.13,62.49,4112
00:20:03,27.17,62.42,4112
00:20:34,27.15,62.36,4112
00:21:05,27.16,62.36,4112
00:21:36,27.14,62.32,4112
00:22:07,27.14,62.37,4112
00:22:38,27.16,62.37,4112
00:23:09,27.16,62.34,4112
00:23:39,27.16,62.20,4112
00:24:10,27.16,61.73,4112
00:24:41,27.14,60.85,4112
00:25:12,27.16,60.13,4112
00:25:43,27.13,59.62,4112
00:26:14,27.11,59.52,4112
00:26:45,27.11,59.71,4112
00:27:15,27.09,60.30,4112
00:27:46,27.09,60.97,4112
00:28:17,27.11,61.71,4112
00:28:48,27.09,62.31,4108
00:29:19,27.13,62.68,4112
00:29:50,27.11,63.12,4112
00:30:21,27.13,63.50,4108
00:30:52,27.14,63.94,4112
00:31:22,27.13,64.09,4112
00:31:53,27.18,64.51,4108
00:32:24,27.20,65.07,4112
00:32:55,27.20,65.93,4112
00:33:26,27.20,65.91,4108
00:33:57,27.23,66.73,4112
00:34:28,27.25,67.05,4108
00:34:58,27.27,67.37,4112
00:35:29,27.25,67.38,4108
00:36:00,27.28,67.80,4112
00:36:31,27.29,67.99,4112
00:37:02,27.30,68.13,4112
00:37:33,27.33,69.09,4112
00:38:03,27.31,69.17,4112
00:38:34,27.33,69.06,4112
00:39:05,27.32,69.50,4112
00:39:36,27.37,69.32,4112
00:40:07,27.36,69.76,4112
00:40:38,27.36,70.10,4112
00:41:09,27.37,70.08,4112
00:41:40,27.39,70.06,4112
00:42:10,27.38,69.85,4108
