time,temperature,humidity,vbat_mV
00:56:42,26.14,62.47,3994
00:57:04,26.14,62.48,3999
00:57:29,26.13,62.42,3981
01:05:38,26.14,62.42,3968
01:08:26,26.10,62.51,3974
01:11:57,26.09,62.30,3993
01:12:01,26.11,62.18,3961
01:12:03,26.12,62.03,3987
01:13:02,26.08,59.94,4000
01:13:33,26.04,58.96,3967
01:21:03,26.03,62.25,3961
01:28:33,25.99,62.44,3968
01:36:04,26.01,62.27,3966
01:43:34,25.95,62.42,3966
01:51:05,25.89,63.88,3962
01:58:35,26.13,69.23,3961
02:06:06,26.37,71.65,3961
02:13:36,26.59,72.22,3967
02:21:07,26.78,74.85,3967
02:28:37,26.92,75.94,3969
02:36:07,27.10,75.55,3967
02:43:38,27.21,75.44,3966
02:51:09,27.34,75.77,3972
02:58:40,27.40,76.27,3968
03:06:10,27.49,76.74,3973
03:13:40,27.56,77.19,3968
03:21:11,27.63,77.31,3961
03:28:41,27.69,77.82,3960
03:36:12,27.76,78.17,3968
03:43:43,27.81,78.31,3961
03:51:13,27.84,78.65,3967
03:58:44,27.91,78.61,3967
04:06:15,27.94,78.57,3974
04:13:46,27.96,78.62,3961
04:21:17,28.01,78.58,3967
04:28:47,28.03,78.61,3961
04:36:18,28.02,78.77,3967
04:43:49,28.07,78.63,3968
04:51:19,28.11,78.69,3961
04:58:49,28.12,78.61,3968
05:06:20,28.12,78.91,3967
05:13:50,28.17,78.85,3968
05:21:21,28.16,78.70,3961
05:28:51,28.19,78.72,3967
05:36:22,28.19,78.65,3967
05:43:52,28.20,78.65,3961
05:51:23,28.23,78.56,3967
05:58:54,28.23,78.52,3966
06:06:25,28.23,78.78,3960
06:13:55,28.24,78.79,3961
06:21:26,28.25,78.78,3960
06:28:56,28.26,78.73,3961
06:36:26,28.27,79.04,3962
06:43:57,28.29,79.40,3961
06:51:27,28.31,79.57,3961
06:58:59,28.31,79.56,3968
07:06:29,28.32,79.57,3966
07:14:00,28.34,79.63,3968
07:21:30,28.36,80.09,3967
07:29:01,27.69,66.52,3961
07:36:31,27.11,62.88,3967
07:44:01,26.93,65.57,3966
07:51:32,26.86,66.90,3960
07:59:02,26.81,67.35,3960
08:48:21,28.29,80.84,3962
08:55:52,28.45,80.33,3960
09:03:22,28.56,80.72,3960
09:10:53,28.70,80.56,3961
09:18:24,28.82,80.34,3968
09:25:54,28.97,80.02,3961
09:33:25,29.05,79.55,3961
09:40:56,29.20,79.21,3961
09:48:27,29.22,79.08,3968
09:55:58,29.32,79.14,3961
10:03:28,29.35,79.04,3961
10:10:58,29.44,79.01,3961
10:18:28,29.50,78.74,3966
10:25:58,29.57,78.63,3960
10:33:29,29.62,78.53,3967
10:41:00,29.69,78.81,3963
10:48:31,29.22,68.79,3960
10:56:01,28.24,59.68,3960
11:03:32,27.57,56.60,3961
11:11:02,27.17,56.33,3962
11:18:32,27.09,59.16,3961
11:26:03,27.33,64.68,3961
11:33:34,27.49,66.81,3961
11:41:05,27.58,67.28,3960
11:48:35,27.62,65.24,3961
11:56:06,27.57,66.54,3961
12:03:37,27.62,67.88,3961
12:11:07,27.70,67.53,3960
12:18:38,27.72,68.04,3961
12:26:09,27.58,66.54,3959
12:33:39,27.60,67.02,3961
12:41:10,27.66,67.12,3961
12:48:40,27.65,66.90,3960
12:56:11,27.56,64.56,3959
13:03:42,27.58,65.97,3959
13:11:12,27.64,65.70,3961
13:18:43,27.69,66.10,3961
13:26:14,27.62,63.69,3960
13:33:45,27.65,65.29,3961
13:41:15,27.71,65.45,3960
13:48:46,27.79,65.74,3960
13:56:17,27.80,64.64,3960
14:03:47,27.72,64.61,3960
14:11:17,27.80,65.16,3960
14:18:47,27.81,65.19,3962
14:26:18,27.88,65.85,3882
14:33:48,27.79,65.07,3882
14:41:19,27.87,65.43,3880
14:48:49,27.88,65.31,3881
14:56:21,27.88,66.44,3881
15:03:51,27.81,64.91,3880
15:11:22,27.87,66.37,3881
15:18:53,27.94,66.48,3880
15:26:23,27.93,65.85,3880
15:33:53,27.84,62.98,3880
15:41:24,27.80,65.28,3880
15:48:54,27.86,66.16,3881
15:56:25,27.86,66.18,3881
16:03:55,27.91,67.52,3880
16:11:26,27.76,66.11,3880
16:18:57,27.71,65.15,3880
16:26:28,27.63,64.49,3880
16:33:58,27.56,64.56,3879
16:41:28,27.42,63.62,3880
16:48:59,27.39,63.91,3881
16:56:29,27.39,63.98,3881
17:04:00,27.38,64.04,3880
17:11:30,27.20,61.90,3880
17:19:01,27.21,63.35,3881
17:26:31,27.18,63.50,3882
17:34:01,27.15,63.80,3880
17:41:32,27.10,61.16,3881
17:49:03,27.01,62.68,3880
17:56:33,26.98,63.39,3878
18:04:04,26.97,63.64,3882
18:11:35,26.97,63.41,3880
18:19:05,26.85,62.02,3881
18:26:35,26.91,62.71,3960
18:34:06,26.92,62.50,3960
18:41:37,26.91,63.15,3961
