time,temperature,humidity,vbat_mV
00:00:27,25.80,64.53,4112
00:00:58,25.79,64.65,4120
00:01:29,25.74,64.78,4116
00:02:00,25.70,65.00,4112
00:02:30,25.69,65.15,4112
00:03:01,25.71,65.11,4112
00:03:28,25.71,65.16,4112
00:06:19,25.69,65.44,4120
00:06:50,25.67,65.47,4112
00:06:53,25.69,65.48,4120
00:07:24,25.68,65.45,4112
00:07:54,25.67,65.51,4028
00:08:26,25.67,65.46,4112
00:08:56,25.66,65.62,4112
00:09:28,25.68,65.65,4112
00:09:59,25.67,65.72,4116
00:10:30,25.66,65.71,4112
00:11:00,25.69,65.65,4116
00:11:31,25.68,65.52,4112
00:12:02,25.66,65.51,4112
00:12:33,25.63,65.64,4112
00:13:04,25.63,65.65,4112
00:13:34,25.62,65.60,4112
00:14:05,25.62,65.63,4112
00:14:36,25.65,65.57,4112
00:15:07,25.64,65.53,4112
00:15:38,25.62,65.52,4112
00:16:09,25.63,65.63,4112
00:16:39,25.62,65.72,4112
00:17:10,25.64,65.70,4112
00:17:41,25.65,65.68,4112
00:18:12,25.66,65.67,4112
00:18:43,25.67,65.68,4112
00:19:13,25.68,65.61,4112
00:19:44,25.64,65.62,4112
00:20:15,25.66,65.23,4112
00:20:46,25.62,64.05,4112
00:21:17,25.58,62.83,4112
00:21:47,25.51,62.08,4112
00:22:18,25.41,62.69,4112
00:22:49,25.33,63.36,4112
00:23:20,25.29,63.82,4112
00:23:51,25.25,64.24,4112
00:24:21,25.22,64.37,4112
00:24:52,25.23,64.64,4112
00:25:23,25.25,64.72,4112
00:25:54,25.27,64.92,4112
00:26:25,25.31,64.97,4112
00:26:56,25.32,65.31,4116
00:27:27,25.34,65.56,4112
00:27:57,25.35,65.53,4112
00:28:28,25.36,65.50,4112
00:28:59,25.40,65.54,4112
00:29:30,25.41,65.60,4112
00:30:01,25.39,65.81,4112
00:30:31,25.42,66.09,4112
00:31:02,25.42,66.10,4112
00:31:33,25.44,66.11,4116
00:32:04,25.48,66.19,4112
00:32:35,25.48,66.17,4112
00:33:05,25.51,66.21,4112
00:33:36,25.53,66.13,4112
00:34:07,25.53,66.10,4112
00:34:38,25.53,66.14,4112
00:35:09,25.51,66.18,4112
00:35:40,25.53,66.33,4112
00:36:10,25.53,66.33,4112
00:36:41,25.56,66.30,4112
00:37:12,25.56,66.32,4112
00:37:43,25.57,66.44,4112
00:38:14,25.57,66.41,4116
00:38:44,25.59,66.46,4112
00:39:15,25.58,66.46,4112
00:39:46,25.58,66.47,4112
00:40:17,25.60,66.42,4112
00:40:48,25.64,66.30,4116
00:41:19,25.62,66.26,4112
00:41:49,25.62,66.33,4112
00:42:20,25.62,66.42,4112
00:42:51,25.62,66.50,4112
00:43:22,25.63,66.53,4112
00:43:53,25.66,66.73,4112
00:44:23,25.75,66.55,4112
00:44:54,25.83,66.33,4112
00:45:25,25.98,66.05,4112
00:45:56,26.09,65.63,4112
00:46:27,26.14,65.40,4112
00:46:57,26.19,65.52,4112
00:47:28,26.23,65.77,4112
00:47:59,26.28,65.84,4112
00:48:30,26.30,65.66,4112
00:49:01,26.31,65.50,4112
00:49:32,26.35,65.44,4112
00:50:03,26.37,65.28,4112
