time,temperature,humidity,vbat_mV
00:00:55,27.31,62.57,3974
00:08:25,27.24,60.73,3961
00:15:56,27.33,62.40,3968
00:23:26,27.24,62.15,3968
00:30:57,27.18,61.38,3968
00:38:28,26.88,59.25,3969
00:45:59,26.94,60.01,3960
00:53:29,26.93,60.02,3967
01:01:00,26.88,60.08,3961
01:08:31,26.66,57.29,3960
01:16:01,26.67,58.99,3974
01:23:32,26.68,59.38,3967
01:31:03,26.58,59.97,3961
01:38:33,26.60,60.28,3981
01:46:03,26.45,59.03,3961
01:53:34,26.46,59.63,3961
02:01:05,26.46,59.97,3980
02:08:35,26.46,60.25,3966
02:16:05,26.19,58.93,3974
02:23:36,26.27,59.80,3974
02:31:07,26.33,60.44,3966
02:38:37,26.27,60.18,3961
02:46:07,26.06,58.40,3979
02:53:37,26.40,63.67,3980
03:01:07,26.62,68.58,3966
03:08:38,26.81,71.24,3967
03:16:08,26.94,72.65,3962
03:23:39,26.97,72.87,3967
03:31:09,26.69,69.67,3960
03:38:39,26.60,66.99,3968
03:46:10,26.48,65.34,3961
03:53:40,26.20,61.90,3974
04:01:10,26.32,62.35,3960
04:08:42,26.71,63.59,3973
04:16:12,26.93,66.06,3961
04:23:42,27.08,67.18,3967
04:31:12,27.20,67.86,3980
04:38:42,27.29,68.98,3968
04:46:12,27.40,69.45,3981
04:53:43,27.46,69.91,3961
05:01:13,27.54,70.54,3981
05:08:44,27.59,70.76,3961
05:16:15,27.62,71.17,3959
05:23:44,27.66,71.58,3993
05:31:15,27.73,72.00,3974
05:38:46,27.78,72.38,3974
05:46:17,27.82,72.58,3967
05:53:47,27.84,72.86,3975
06:01:18,27.88,73.20,3979
06:08:48,27.90,73.39,3962
06:16:19,27.91,73.71,3975
06:23:49,27.94,73.75,3974
06:31:20,27.97,73.92,3968
06:38:50,27.98,74.07,3962
06:46:21,28.02,74.18,3959
06:53:51,28.07,74.50,3974
07:01:22,28.10,74.50,3975
07:08:52,28.15,74.54,3968
07:16:22,28.15,74.62,3981
07:23:52,28.21,74.78,3975
07:31:23,28.26,74.79,3994
07:38:54,28.28,74.69,3966
07:46:24,28.36,74.73,3967
07:53:54,28.46,74.69,3960
08:01:25,28.61,74.50,3980
08:08:55,28.77,74.19,3974
08:16:26,28.89,74.05,3980
08:23:56,28.98,73.87,3969
08:31:26,29.07,73.83,3974
08:38:57,29.15,73.72,3961
08:46:28,29.22,74.02,3974
08:53:58,29.21,72.93,3961
09:01:28,28.13,61.12,3986
09:08:58,28.57,62.94,3980
09:16:29,28.70,62.72,3969
09:23:59,28.65,62.07,3975
09:31:30,28.77,63.97,3989
09:39:01,29.35,71.35,3981
09:46:32,29.71,72.93,3967
09:54:02,29.97,72.52,3987
10:01:33,30.24,72.57,4020
10:09:03,30.54,72.92,3973
10:16:34,30.76,72.46,3988
10:24:05,30.95,71.83,3967
10:31:36,31.10,71.40,3988
10:39:06,31.23,70.96,4008
10:46:37,31.40,71.02,4001
10:54:08,31.63,70.34,3993
11:01:38,31.83,69.92,4000
11:09:09,32.06,70.09,3988
11:16:39,32.25,69.40,3981
11:24:09,32.31,68.41,3994
11:31:39,32.55,67.55,4000
11:39:10,32.71,67.95,3999
11:46:40,32.76,67.41,3968
11:54:11,32.64,65.10,3988
12:01:41,31.14,53.24,3981
12:09:12,30.28,47.04,3993
12:16:42,29.76,44.60,3975
12:24:12,29.24,41.75,3981
12:31:43,29.11,41.35,3981
12:39:13,28.83,40.54,3966
12:46:44,28.57,39.61,3974
12:54:15,28.20,40.02,3959
13:01:46,28.52,39.60,3960
13:09:16,28.01,41.19,3960
13:16:47,28.33,40.72,3960
13:24:18,28.21,40.61,3966
13:31:48,28.30,42.13,3974
13:39:19,28.46,41.29,3961
13:46:49,27.91,41.19,3961
13:54:20,28.12,43.34,3966
14:01:50,29.17,53.53,3975
14:09:21,29.58,60.59,3974
14:16:51,29.66,59.81,3968
14:24:22,29.67,61.37,3981
14:31:53,29.72,60.95,3994
14:39:24,29.85,60.67,4021
14:46:54,29.77,58.24,3988
14:54:24,30.06,58.57,3969
15:01:54,29.44,60.66,4040
15:09:25,28.72,62.56,4040
15:16:55,28.57,60.86,4035
15:24:26,28.55,62.39,4027
15:31:56,28.66,62.76,4014
15:39:26,28.70,62.69,4027
15:46:56,28.68,63.12,4027
15:54:26,28.59,61.57,4008
16:01:57,28.61,62.15,3974
16:09:27,28.61,62.63,3995
16:16:57,28.73,63.21,3959
16:24:28,28.48,61.24,3881
16:32:00,28.55,61.67,3875
16:39:30,28.20,63.44,3805
16:47:01,28.05,63.22,3806
16:54:32,27.75,60.85,3805
17:02:02,27.80,61.89,3805
17:09:33,27.89,61.97,3807
17:17:04,27.87,62.22,3806
17:24:34,27.77,59.87,3805
17:32:04,27.55,61.36,3805
17:39:35,27.64,61.54,3807
17:47:05,27.60,61.88,3806
17:54:35,27.70,61.73,3806
18:02:06,27.57,59.99,3804
18:09:37,27.61,60.72,3804
18:17:07,27.54,61.89,3805
18:24:37,27.53,63.04,3805
18:32:08,26.81,62.41,0
18:39:38,27.05,62.63,3961
18:47:08,27.01,62.67,3960
18:54:39,27.01,63.98,3935
19:02:11,26.46,61.34,3954
19:09:41,26.68,62.34,3880
19:17:11,26.94,61.72,3881
21:21:16,27.14,61.75,5548
21:22:05,26.99,62.11,4757
21:21:16,26.68,63.07,5246
21:21:16,26.68,63.11,4270
21:21:16,27.55,62.09,3704
21:21:16,27.69,61.18,5187
21:21:35,27.69,61.16,5221
21:21:44,27.68,61.21,5971
21:21:50,27.68,61.20,5306
21:23:04,27.36,61.85,1304
21:23:06,27.38,61.82,1324
21:25:36,26.90,62.56,1311
21:41:49,26.62,60.19,1217
21:42:09,26.52,60.48,1252
21:43:22,26.69,58.83,1201
21:43:45,26.79,58.35,1218
21:37:09,26.09,64.53,706
21:39:22,26.73,62.64,1274
21:43:05,27.18,61.78,750
21:45:03,27.31,61.57,1099
21:46:44,27.43,60.80,1365
21:46:51,27.45,60.82,1379
21:47:01,27.40,60.85,1386
21:47:12,27.44,60.81,1455
21:47:22,27.43,61.13,1276
21:47:33,27.42,61.13,1296
21:47:44,27.43,60.95,1261
21:47:54,27.43,60.94,1328
21:48:05,27.42,60.91,1308
21:48:15,27.45,60.99,1273
21:48:29,27.43,61.06,1448
21:48:39,27.42,61.07,1424
21:50:42,27.42,60.85,1431
21:51:13,27.39,60.97,1243
21:51:44,27.39,61.09,1293
21:52:14,27.39,61.25,1252
21:52:45,27.39,61.67,1353
21:53:15,27.41,61.89,1335
21:53:46,27.41,62.10,1376
21:54:17,27.42,61.94,1333
21:54:47,27.40,61.92,1340
21:55:18,27.36,62.29,1348
21:55:48,27.38,62.32,1364
21:56:19,27.35,62.25,1293
21:56:50,27.32,62.21,1313
21:57:20,27.31,62.10,1304
21:57:51,27.31,62.41,1328
21:58:22,27.31,62.59,1377
21:58:40,27.30,64.03,1365
21:59:11,27.30,63.62,1306
