time,temperature,humidity,vbat_mV
00:04:53,28.62,77.33,3880
00:12:24,28.68,77.29,3881
00:19:54,28.75,77.21,3882
00:27:25,28.79,77.19,3883
00:34:55,28.82,77.10,3880
00:42:26,28.82,77.21,3881
00:49:56,28.85,77.22,3881
00:57:26,28.85,77.36,3881
01:04:57,28.84,77.41,3880
01:12:28,28.83,77.36,3880
01:19:58,28.82,77.50,3880
01:27:28,28.83,77.61,3880
01:34:59,28.81,77.59,3881
01:42:30,28.84,77.69,3881
01:50:00,28.82,77.77,3880
01:57:31,28.83,77.85,3880
02:05:02,28.83,77.92,3880
02:12:32,28.83,77.86,3880
02:20:02,28.81,77.95,3881
02:27:34,28.82,78.06,3880
02:35:05,28.82,78.09,3881
02:42:35,28.80,78.16,3881
02:50:06,28.82,78.33,3881
02:57:37,28.82,78.47,3880
03:05:08,28.83,78.61,3879
03:12:38,28.84,78.74,3881
03:20:09,28.84,79.00,3880
03:27:39,28.83,79.20,3880
03:35:10,28.84,79.28,3880
03:42:41,28.88,79.41,3880
03:50:12,28.88,79.44,3881
03:57:43,28.88,79.46,3880
04:05:13,28.89,79.51,3881
04:12:44,28.86,79.44,3880
04:20:14,28.86,79.46,3882
04:27:45,28.86,79.31,3881
04:35:15,28.85,79.40,3880
04:42:46,28.85,79.45,3882
04:50:17,28.85,79.33,3880
04:57:47,28.82,79.53,3880
05:05:18,28.81,79.48,3881
05:12:48,28.80,79.52,3880
05:20:19,28.80,79.58,3880
05:27:50,28.79,79.69,3881
05:35:21,28.80,80.10,3879
05:42:51,28.80,80.15,3880
05:50:22,28.80,80.24,3879
05:57:53,28.80,80.18,3879
06:05:23,28.81,80.33,3880
06:12:54,28.84,80.37,3880
06:20:24,28.81,80.38,3879
06:27:55,28.81,80.36,3881
06:35:26,28.83,80.33,3880
06:42:57,28.83,80.21,3880
06:50:27,28.82,80.11,3880
06:57:58,28.85,80.06,3879
07:05:29,28.87,79.82,3880
07:13:00,28.85,79.82,3880
07:20:30,28.89,79.87,3882
07:28:01,28.90,79.75,3881
07:35:32,28.92,79.85,3880
07:43:03,28.96,79.70,3879
07:50:33,28.98,79.66,3881
07:58:04,29.08,79.51,3881
08:05:33,29.21,79.67,3880
08:13:04,28.65,66.16,3879
08:20:35,28.05,60.80,3880
08:28:05,27.67,62.27,3881
08:35:36,27.65,66.76,3879
08:43:06,27.93,69.57,3882
08:50:36,28.25,71.71,3880
08:58:07,28.58,72.94,3881
09:05:38,28.82,73.76,3879
09:13:09,29.02,74.28,3882
09:20:40,29.23,74.51,3880
09:28:10,29.37,74.60,3880
09:35:41,29.51,74.83,3880
09:43:11,29.64,74.78,3882
09:50:42,29.72,74.72,3880
09:58:12,29.79,74.81,3881
10:05:42,29.82,75.05,3881
10:13:12,29.89,75.01,3880
10:20:42,29.99,75.23,3880
10:28:13,30.04,75.08,3881
10:35:44,30.06,75.05,3881
10:43:15,30.12,74.81,3880
10:50:45,30.18,74.81,3880
10:58:15,29.65,65.04,3880
11:05:46,28.69,56.62,3880
11:13:17,27.94,53.94,3880
11:20:47,27.48,53.18,3880
11:28:18,27.03,52.24,3881
11:35:48,26.74,53.49,3882
11:43:18,26.59,53.95,3881
11:50:49,26.50,55.06,3880
11:58:20,26.44,57.10,3811
12:05:50,26.34,54.09,3812
12:13:20,26.16,51.24,3805
12:20:52,26.08,50.97,3831
12:28:22,25.97,50.80,3874
12:35:53,25.95,51.65,3843
12:43:24,25.89,50.98,3850
12:50:54,25.81,50.79,3855
12:58:25,25.75,51.00,3869
13:05:54,25.76,50.10,3862
13:13:25,25.71,49.99,3874
13:20:56,25.66,49.00,3868
13:28:26,25.73,50.10,3875
13:35:56,26.36,57.01,3875
13:43:27,26.94,60.88,3880
13:50:58,27.50,62.72,3867
13:58:28,27.96,66.13,3881
14:05:59,28.39,66.46,3875
14:13:29,28.76,69.30,3880
14:20:59,29.09,68.94,3880
14:28:29,29.33,69.67,3875
14:36:00,29.54,69.63,3875
14:43:31,29.69,69.56,3880
14:51:01,29.87,70.69,3880
14:58:31,30.03,71.37,3880
15:06:02,29.22,57.73,3880
15:13:32,28.32,50.58,3875
15:21:02,27.53,48.48,3880
15:28:33,27.00,47.47,3874
15:36:04,26.61,47.20,3875
15:43:35,26.29,46.52,3874
15:51:05,26.04,46.29,3880
15:58:36,25.80,45.98,3875
16:06:07,25.85,49.74,3868
16:13:37,25.86,50.09,3867
16:21:08,25.80,50.07,3856
16:28:37,25.80,51.23,3869
16:36:07,25.71,50.01,3867
16:43:38,25.94,57.57,3875
