time,temperature,humidity,vbat_mV
00:02:58,27.3,83,4029
00:08:05,27.2,83,4029
00:13:11,27.2,84,4029
00:18:18,27.1,84,4037
00:23:25,27.1,84,4029
00:28:31,27.0,85,4029
00:33:38,26.9,78,4029
00:38:44,26.5,67,4029
00:43:51,26.3,63,4029
00:48:58,26.1,64,4029
00:54:05,26.0,65,4029
00:59:11,25.9,66,4029
01:04:18,25.8,66,4029
01:09:25,25.7,66,4029
01:14:32,25.6,66,4029
01:19:38,25.4,63,4029
01:24:45,25.4,64,4029
01:29:51,25.3,65,4029
01:34:58,25.3,65,4037
01:40:05,25.2,65,4029
01:45:11,25.2,66,4029
01:50:18,25.0,63,4029
01:55:25,25.0,64,4029
02:00:32,24.9,65,4029
02:05:38,24.9,65,4029
02:10:45,24.9,65,4037
02:15:52,24.8,65,4029
02:20:58,24.8,62,4037
02:26:05,24.7,63,4029
02:31:12,24.7,63,4029
02:36:18,24.6,63,4037
02:41:25,24.6,63,4029
02:46:32,24.6,63,4037
02:51:38,24.5,63,4029
02:56:45,24.4,61,4029
03:01:52,24.5,66,4029
03:06:58,24.6,70,4029
03:12:05,24.6,73,4029
03:17:12,24.7,74,4029
03:22:19,24.8,75,4029
03:27:25,24.9,76,4029
03:32:32,24.9,77,4029
03:37:38,25.0,78,4029
03:42:45,25.1,79,4029
03:47:52,25.1,80,4029
03:52:58,25.2,80,4029
03:58:05,25.2,80,4029
04:03:12,25.3,80,4029
04:08:19,25.3,80,4029
04:13:25,25.4,80,4029
04:18:32,25.4,80,4029
04:23:39,25.5,79,4029
04:28:45,25.5,80,4029
04:33:52,25.6,80,4029
04:38:59,25.6,80,4029
04:44:05,25.6,80,4029
04:49:12,25.6,80,4029
04:54:19,25.7,80,4029
04:59:25,25.7,80,4029
05:04:32,25.7,80,4029
05:09:39,25.7,80,4029
05:14:45,25.8,81,4029
05:19:52,25.8,81,4029
05:24:59,25.8,81,4029
05:30:05,25.8,81,4029
05:35:12,25.8,81,4029
05:40:19,25.8,81,4029
05:45:25,25.8,81,4029
05:50:32,25.8,81,4029
05:55:39,25.8,81,4029
06:00:45,25.9,81,4029
06:05:52,25.9,82,4029
06:10:59,25.9,82,4029
06:16:05,25.9,82,4029
06:21:12,25.9,82,4029
06:26:19,25.9,82,4029
06:31:25,25.9,82,4029
06:36:32,25.9,82,4029
06:41:38,25.9,82,4029
06:46:45,26.0,82,4029
06:51:52,26.0,82,4029
06:56:58,26.0,82,4029
07:02:05,26.0,82,4029
07:07:12,26.0,82,4029
07:12:18,26.0,82,4029
07:17:25,26.0,82,4029
07:22:32,26.0,82,4029
07:27:39,26.0,82,4029
07:32:45,26.0,82,4029
07:37:52,26.0,82,4029
07:42:58,26.0,82,4029
07:48:05,26.0,82,4029
07:53:12,26.0,82,4029
07:58:18,26.0,82,4029
08:03:25,26.0,82,4029
08:08:32,26.0,82,4029
08:13:39,26.1,82,4029
08:18:45,26.1,82,4029
08:23:52,26.1,82,4029
08:28:59,26.1,82,4029
08:34:06,26.1,82,4029
08:39:12,26.1,83,4029
08:44:19,26.1,83,4029
08:49:26,26.1,83,4029
08:54:32,26.2,83,4029
08:59:39,26.2,83,4029
09:04:46,26.2,83,4029
09:09:52,26.2,84,4029
09:14:59,26.2,83,4029
09:20:06,26.2,83,4029
09:25:12,26.2,83,4029
09:30:19,26.2,83,4029
09:35:26,26.2,83,4029
09:40:33,26.3,83,4029
09:45:39,26.3,83,4029
09:50:46,26.2,83,4029
09:55:53,26.3,83,4029
10:00:59,26.3,83,4029
10:06:06,26.3,82,4029
10:11:13,26.4,82,4029
10:16:20,26.4,82,4029
10:21:26,26.4,82,4029
10:26:33,26.4,82,4029
10:31:40,26.4,82,4029
10:36:46,26.4,82,4029
10:41:53,26.5,82,4029
10:47:00,26.5,82,4029
10:52:06,26.5,82,4029
10:57:13,26.6,82,4029
11:02:20,26.6,82,4029
11:07:27,26.6,82,4029
11:12:33,26.6,82,4029
11:17:40,26.7,82,4029
11:22:47,26.7,82,4029
11:27:53,26.7,82,4029
11:33:00,26.8,82,4029
11:38:07,26.8,82,4029
11:43:14,26.8,82,4029
11:48:20,26.8,82,4029
11:53:27,26.8,82,4029
11:58:33,26.8,81,4029
12:03:40,26.8,81,4029
12:08:47,26.9,81,4029
12:13:53,26.9,81,4029
12:19:00,26.9,81,4029
12:24:07,26.9,81,4029
12:29:13,27.0,81,4029
12:34:20,27.0,82,4029
12:39:27,27.0,81,4029
12:44:34,27.1,81,4029
12:49:41,27.1,81,4029
12:54:47,27.2,81,4029
12:59:54,27.2,81,4029
13:05:01,27.3,81,4029
13:10:07,27.3,82,4029
13:15:14,27.3,81,4029
13:20:21,27.4,82,4029
13:25:27,27.4,81,4029
13:30:34,27.4,82,4029
13:35:41,27.4,82,4029
13:40:47,27.5,82,4029
13:45:54,27.5,82,4029
13:51:01,27.5,83,4029
13:56:07,27.5,83,4029
14:01:14,27.6,82,4029
14:06:21,27.6,82,4029
14:11:27,27.6,82,4029
14:16:34,27.6,82,4029
14:21:41,27.7,82,4029
14:26:47,27.7,82,4029
14:31:54,27.8,81,4029
14:37:01,27.8,81,4029
14:42:07,27.9,81,4029
14:47:14,27.9,81,4029
14:52:21,27.9,81,4029
14:57:28,27.9,81,4029
15:02:34,28.0,81,4029
15:07:41,28.0,81,4022
15:12:48,28.0,81,4029
15:17:54,28.0,81,4029
15:23:01,28.0,80,4029
15:28:08,28.0,80,4029
15:33:15,28.0,80,4029
15:38:21,28.0,80,4029
15:43:28,28.0,80,4029
15:48:35,27.9,80,4029
15:53:41,27.9,80,4029
15:58:48,27.9,80,4029
16:03:54,27.9,80,4029
16:09:01,27.9,80,4029
16:14:08,27.9,80,4029
16:19:14,27.9,80,4029
16:24:21,27.9,80,4029
16:29:28,27.9,80,4022
