time,temperature,humidity,vbat_mV
00:02:00,27.5,81,4029
00:07:07,27.6,81,4029
00:12:13,27.7,81,4029
00:17:20,27.8,81,4029
00:22:27,27.8,80,4029
00:27:33,27.9,80,4029
00:32:40,27.9,80,4029
00:37:47,28.0,80,4029
00:42:53,28.0,80,4029
00:48:00,28.1,80,4029
00:53:07,28.1,79,4029
00:58:14,28.1,79,4029
01:03:20,28.1,79,4029
21:52:25,27.4,65,4061
21:56:51,27.3,60,4147
22:02:21,27.6,66,4084
22:05:41,27.9,67,3951
22:06:06,28.0,68,3959
22:11:13,27.4,73,3951
22:16:19,27.4,76,3951
22:21:26,27.4,77,3951
22:26:33,27.5,79,3951
22:31:39,27.6,80,3951
22:36:46,27.6,81,3951
22:41:53,27.6,81,3951
22:46:59,27.7,81,3951
22:52:06,27.7,82,3951
22:57:13,27.7,82,3951
23:02:19,27.8,83,3951
23:07:26,27.8,83,3951
23:12:33,27.8,83,3951
23:17:40,27.9,83,3951
23:22:46,27.9,83,3951
23:27:53,27.9,83,3951
23:33:00,27.9,83,3951
23:38:06,27.9,83,3951
23:43:13,27.8,79,3951
23:48:20,27.1,69,3951
23:53:26,26.8,64,3951
23:58:33,26.7,66,3943
