time,temperature,humidity,vbat_mV
00:03:12,27.2,75,4116
00:08:18,27.2,72,3990
00:13:25,27.1,70,3990
00:18:32,27.0,69,3990
00:23:39,26.8,68,3990
00:28:46,26.8,68,3990
00:33:52,26.6,66,3990
00:38:59,26.5,67,3990
00:44:06,26.5,67,3990
00:49:13,26.4,67,3990
00:54:20,26.3,66,3990
00:59:26,26.2,66,3990
01:04:33,26.1,64,3990
01:09:40,26.0,65,3990
01:14:47,26.0,65,3990
01:19:54,25.9,65,3990
01:25:01,25.9,65,3990
01:30:07,25.8,65,3990
01:35:14,25.7,63,3990
01:40:21,25.7,66,3990
01:45:28,25.8,69,3990
01:50:35,25.9,70,3990
01:55:41,25.9,72,3990
02:00:48,26.0,73,3990
02:05:55,26.1,74,3990
02:11:02,26.1,75,3990
02:16:09,26.2,76,3990
02:21:15,26.2,77,3990
02:26:22,26.3,77,3990
02:31:29,26.4,78,3990
02:36:36,26.4,78,3990
02:41:43,26.5,78,3990
02:46:50,26.5,78,3990
02:51:56,26.5,76,3990
02:57:03,26.4,74,3990
03:02:10,26.3,73,3990
03:07:17,26.2,71,3990
03:12:24,26.1,70,3990
03:17:31,26.1,69,3990
03:22:37,25.9,67,3990
03:27:44,25.9,67,3990
03:32:51,25.8,67,3990
03:37:58,25.8,66,3990
03:43:05,25.7,66,3990
03:48:11,25.7,66,3990
03:53:18,25.6,65,3990
03:58:25,25.6,68,3990
04:03:32,25.7,69,3990
04:08:38,25.8,70,3990
04:13:45,25.9,70,3990
04:18:52,26.0,71,3990
04:23:59,26.0,71,3990
04:29:06,26.1,72,3990
04:34:13,26.1,72,3990
04:39:19,26.2,72,3990
04:44:26,26.2,73,3990
04:49:33,26.3,73,3990
04:54:40,26.3,73,3990
04:59:47,26.4,73,3990
05:04:53,26.4,74,3990
05:10:00,26.5,74,3990
05:15:07,26.5,74,3990
05:20:14,26.5,74,3990
05:25:21,26.5,74,3990
05:30:28,26.6,74,3990
05:35:35,26.6,75,3990
05:40:41,26.6,75,3990
05:45:48,26.6,75,3990
05:50:55,26.7,75,3990
05:56:02,26.7,75,3990
06:01:09,26.7,76,3990
06:06:16,26.7,76,3990
06:11:22,26.7,76,3990
06:16:29,26.7,76,3990
06:21:36,26.8,76,3990
06:26:43,26.8,76,3990
06:31:50,26.8,76,3990
06:36:57,26.8,76,3990
06:42:04,26.8,77,3990
06:47:11,26.9,77,3990
06:52:18,26.9,77,3990
06:57:25,26.9,77,3990
07:02:31,27.0,77,3990
07:07:38,27.0,77,3982
07:12:45,27.0,77,3990
07:17:52,27.0,77,3990
07:22:59,27.1,77,3990
07:28:06,27.1,77,3990
07:33:13,27.1,77,3990
07:38:20,27.1,77,3990
07:43:27,27.2,77,3990
07:48:33,27.2,77,3990
07:53:40,27.2,77,3990
07:58:47,27.3,77,3990
08:03:54,27.4,78,3990
08:09:01,27.4,79,3990
08:14:07,27.5,77,3990
08:19:14,27.2,69,3990
08:24:21,27.0,67,3990
08:29:28,27.0,68,3990
08:34:35,27.1,68,3990
08:39:42,27.1,68,3990
08:44:49,27.2,68,3990
08:49:56,27.2,67,3990
08:55:03,27.2,67,3990
10:00:07,27.9,65,4116
10:05:13,28.0,65,3990
10:10:20,28.1,66,3990
10:15:27,28.1,66,3990
10:20:34,28.1,67,3990
10:25:41,28.1,66,3990
10:30:48,28.1,65,3990
10:35:55,28.0,65,3990
